CCP4,0.7314,-0.1851,0.6564,0
CCP6,0.9373,-0.1721,0.3031,0
TTP8,0.9823,-0.1562,-0.1031,0
TTP10,0.8557,-0.1391,-0.4984,0
TPP9,-0.7730,-0.4030,-0.4900,0
TPP7,-0.8861,-0.4536,-0.0951,0
CPP5,-0.8314,-0.4942,0.2541,0
CPP3,-0.6414,-0.5303,0.5544,0
CPP1,-0.3494,-0.5537,0.7559,0
CPPz,0.0000,-0.5625,0.8268,0
CPP2,0.3491,-0.5532,0.7563,0
CPP4,0.6414,-0.5303,0.5544,0
CPP6,0.8311,-0.4946,0.2543,0
TPP8,0.8863,-0.4532,-0.0950,0
TPP10,0.7726,-0.4033,-0.4904,0
PPO9,-0.6143,-0.6314,-0.4733,0
PPO7,-0.7033,-0.7063,-0.0800,0
PPO5,-0.6317,-0.7578,0.1632,0
PPO3,-0.4747,-0.8011,0.3645,0
PPO1,-0.2552,-0.8286,0.4983,0
PPOz,0.0000,-0.8388,0.5445,0
PPO2,0.2542,-0.8288,0.4985,0
PPO4,0.4753,-0.8005,0.3652,0
PPO6,0.6317,-0.7578,0.1632,0
PPO8,0.7033,-0.7063,-0.0800,0
PPO10,0.6143,-0.6314,-0.4733,0
POO9,-0.3963,-0.8006,-0.4494,0
POO7,-0.4512,-0.8905,-0.0590,0
POO5,-0.3671,-0.9293,0.0390,0
POO3,-0.2593,-0.9590,0.1141,0
POO1,-0.1341,-0.9778,0.1611,0
POOz,0.0000,-0.9842,0.1772,0
POO2,0.1341,-0.9778,0.1611,0
POO4,0.2584,-0.9594,0.1132,0
POO6,0.3671,-0.9293,0.0390,0
POO8,0.4512,-0.8905,-0.0590,0
POO10,0.3963,-0.8006,-0.4494,0
OI1,-0.2951,-0.9232,-0.2461,0
OIz,-0.0000,-0.9759,-0.2182,0
OI2,0.2954,-0.9231,-0.2463,0
T3,-0.9946,0.0000,-0.1041,0
T5,-0.8050,-0.5867,-0.0881,0
T4,0.9946,0.0000,-0.1041,0
T6,0.8045,-0.5874,-0.0881,0
M1,-0.7012,-0.1289,-0.7012,0
M2,0.7012,-0.1289,-0.7012,0
A1,-0.7071,0.0000,-0.7071,0
A2,0.7071,0.0000,-0.7071,0
